offset,table,text_en,speaker
STR_DIALOGS_AF_D21_BIRK_1,texts_DIALOGS,UNLIMITED POWER!,BIRK
STR_DIALOGS_AF_D21_BIRK_2,texts_DIALOGS,Our potential will be infinite from now on!,BIRK
STR_DIALOGS_AF_D22_BIRK_1,texts_DIALOGS,"Don't be afraid, I'll be quick.",BIRK
STR_DIALOGS_AF_D23_BIRK_1,texts_DIALOGS,How can this be?,BIRK
STR_DIALOGS_AF_D23_BIRK_2,texts_DIALOGS,How can someone like you defeat the Pirates of the Broken Wing?,BIRK
STR_DIALOGS_AF_D23_BIRK_3,texts_DIALOGS,Today was supposed to be the start of our great destiny...,BIRK
STR_DIALOGS_AF_D23_BIRK_4,texts_DIALOGS,"Grrr... Your people have earnt a place on our list of enemies. One day we'll pillage and plunder you, just for fun. Enjoy your victory, bumpkin.",BIRK
STR_DIALOGS_AF_D24_EUDER_1,texts_DIALOGS,"Have no fear, for the cavalry is here!",EUDER
STR_DIALOGS_AF_D25_EUDER_1,texts_DIALOGS,"Never better said, right?",EUDER
STR_DIALOGS_AF_D25_CROMACHIEF_2,texts_DIALOGS,What has happened? Where is that vermin?,CROMACHIEF
STR_DIALOGS_AF_D25_CROMACHIEF_3,texts_DIALOGS,...,CROMACHIEF
STR_DIALOGS_AF_D25_CROMACHIEF_4,texts_DIALOGS,"I see, he has fled with his tail between his legs. He is lucky that our priority now is to repair our systems.",CROMACHIEF
STR_DIALOGS_AF_D25_CROMACHIEF_5,texts_DIALOGS,"In the name of the Croma survivors of Floating Module Gamma, we are eternally indebted to the soldiers of Zarga. From now on, your hunt shall be our hunt.",CROMACHIEF
STR_DIALOGS_AF_D25_CROMACHIEF_6,texts_DIALOGS,"As agreed, you may keep the ray orb.",CROMACHIEF
STR_DIALOGS_AF_D26_CROMACHIEF_1,texts_DIALOGS,You may keep the electric orb.,CROMACHIEF
STR_DIALOGS_AF_D27_EUDER_1,texts_DIALOGS,"Gentlemen, gentlemen...",EUDER
STR_DIALOGS_AF_D27_EUDER_2,texts_DIALOGS,No need to thank us. Zarga always takes on danger in the name of justice... though celebration is most welcome.,EUDER
STR_DIALOGS_AF_D27_CROMACHIEF_3,texts_DIALOGS,"You have done a lot for us. You may use any of our transporters to leave the ship at any time, and you're free to return whenever you like.",CROMACHIEF
STR_DIALOGS_AF_D27_EUDER_4,texts_DIALOGS,"Thanks for the invitation, but we have a Guardian to find.",EUDER
STR_DIALOGS_AF_D27_CROMACHIEF_5,texts_DIALOGS,Guardian?,CROMACHIEF
STR_DIALOGS_AF_D27_EUDER_6,texts_DIALOGS,Didn't those Valkyries task you with the same mission?,EUDER
STR_DIALOGS_AF_D27_CROMACHIEF_7,texts_DIALOGS,"As I said, we came to this world on our Floating Module. There is much about it that we simply do not know.",CROMACHIEF
STR_DIALOGS_AF_D27_EUDER_8,texts_DIALOGS,"So it seems all of us are the weird ones around here, then.",EUDER
STR_DIALOGS_AF_D28_EUDER_1,texts_DIALOGS,Never mind.,EUDER
STR_DIALOGS_AF_D28_EUDER_2,texts_DIALOGS,"Soldier, we should head back. While I was flying above this machine, I noticed an interesting area beyond the swamp to the east.",EUDER
STR_DIALOGS_AF_D28_EUDER_3,texts_DIALOGS,I'd like to explore it and deliver a full report of our adventures to General Brigard.,EUDER
STR_DIALOGS_AF_D28_EUDER_4,texts_DIALOGS,Whad'ya say? Shall we go for one last ride? Promise to get you home in time for dinner!,EUDER
STR_DIALOGS_AF_D29_EUDER_1,texts_DIALOGS,Yes! I know I could count on you.,EUDER
STR_DIALOGS_AF_D29_EUDER_2,texts_DIALOGS,"Alright, let Irka work his magic.",EUDER
STR_DIALOGS_AF_D30_EUDER_1,texts_DIALOGS,"Now, hop on!",EUDER
STR_DIALOGS_AF_D31_CROMACHIEF_1,texts_DIALOGS,"Humans, one last thing...",CROMACHIEF
STR_DIALOGS_AF_D31_CROMACHIEF_2,texts_DIALOGS,The beings you defeated in the city are what brought us here. Be extremely careful; they're more dangerous than you could ever imagine. There are sure to be more out there.,CROMACHIEF
STR_DIALOGS_AF_D31_EUDER_3,texts_DIALOGS,Of course. We're off; let us know if those pretentious pigeons try to mess with you again. We'd be happy to beat them back again.,EUDER
STR_DIALOGS_AF_D31_CROMACHIEF_4,texts_DIALOGS,"Strength, Human.",CROMACHIEF
STR_DIALOGS_AF_D31_EUDER_5,texts_DIALOGS,Giddy up!,EUDER
STR_DIALOGS_AF_D32_EUDER_1,texts_DIALOGS,I can't see much further ahead thanks to the gases in this area. I'm willing to bet there's something around here of use to our search.,EUDER
STR_DIALOGS_AF_D33_EUDER_1,texts_DIALOGS,We're about to arrive.,EUDER
STR_DIALOGS_AF_D34_CROMAMINION_1,texts_DIALOGS,Str... th... Hum...,CROMAMINION
STR_DIALOGS_AF_D34_CROMAMINION_2,texts_DIALOGS,...,CROMAMINION
STR_DIALOGS_AF_D35_CROMAMINION_1,texts_DIALOGS,"Pay attention, Human. What you see before you is one of the four generators we need to restart in order to access the control room.",CROMAMINION
STR_DIALOGS_AF_D35_CROMAMINION_2,texts_DIALOGS,"In order to insert the <color=OBJ>positively polarised mineral</color> into the generator, we first need to supply it with energy.",CROMAMINION
STR_DIALOGS_AF_D35_CROMAMINION_3,texts_DIALOGS,Try to restore power to it by using the <color=OBJ>Electric Orb</color>.,CROMAMINION
STR_DIALOGS_AF_D35_CROMAMINION_4,texts_DIALOGS,"Strength, Human. Over and out.",CROMAMINION
STR_DIALOGS_AF_CROMACHIEF_INTRO_4_1,texts_DIALOGS,"If those cowards had attacked us head-on, we wouldn't have had to even begin fighting them. We are a race of hunters, that is why we are here. But now our prey is another.",
STR_DIALOGS_AF_CROMAMINIONB_INTRO_1_1,texts_DIALOGS,"Thank you... Human...? The commander found some good allies while he was down there. We'd lend you one of our armour suits, but I think you'd get lost inside it.",
STR_DIALOGS_LOREM_IPSUM_1,texts_DIALOGS,STR_DIALOGS_LOREM_IPSUM_1,
STR_DIALOGS_LOREM_IPSUM_2,texts_DIALOGS,STR_DIALOGS_LOREM_IPSUM_2,
STR_DIALOGS_DESERT_AP_D0_BRIGARD_1,texts_DIALOGS,I've brought backup!,BRIGARD
STR_DIALOGS_DESERT_AP_D0_BRIGARD_2,texts_DIALOGS,Though I can see it wasn't needed...,BRIGARD
STR_DIALOGS_DESERT_AP_D0_ADAMONT_3,texts_DIALOGS,General Brigard?!,ADAMONT
STR_DIALOGS_DESERT_AP_D0_ADAMONT_4,texts_DIALOGS,"I'm sorry to have worried you, General.",ADAMONT
STR_DIALOGS_DESERT_AP_D0_BRIGARD_5,texts_DIALOGS,Let's go back to the city. You can tell me what's happened there.,BRIGARD
STR_DIALOGS_DESERT_AP_D1_BRIGARD_1,texts_DIALOGS,What the...?,BRIGARD
STR_DIALOGS_DESERT_AP_D2_GALATH_1,texts_DIALOGS,"Is this a mirage?_300_ When my informants told me, I couldn't believe it. The great Brigard himself, in person!",GALATH
STR_DIALOGS_DESERT_AP_D3_BRIGARD_1,texts_DIALOGS,Galath?!,BRIGARD
STR_DIALOGS_DESERT_AP_D3_ADAMONT_2,texts_DIALOGS,The Lion of Dadelm?_300_ Here?,ADAMONT
STR_DIALOGS_DESERT_AP_D3_GALATH_3,texts_DIALOGS,So that's why you didn't show up to the battlefield...,GALATH
STR_DIALOGS_DESERT_AP_D3_GALATH_4,texts_DIALOGS,"Bahahaha!_300_ My, my... How tragic! You died before you could even set off! What an end for the “unbeatable” Sword of Zarga.",GALATH
STR_DIALOGS_DESERT_AP_D4_BRIGARD_1,texts_DIALOGS,The war... is over?! What happened?!,BRIGARD
STR_DIALOGS_DESERT_AP_D4_GALATH_2,texts_DIALOGS,"As far as I'm aware, up until those Valkyries appeared, no. But since you're here, I doubt it'll last much longer._100_ Unfortunately for me, I won't see the fall of Zarga with my own eyes...",GALATH
STR_DIALOGS_DESERT_AP_D4_GALATH_3,texts_DIALOGS,That damned friend of yours gifted me an arrow in the back...,GALATH
STR_DIALOGS_DESERT_AP_D4_BRIGARD_4,texts_DIALOGS,Riva! If you've hurt her...,BRIGARD
STR_DIALOGS_DESERT_AP_D4_GALATH_5,texts_DIALOGS,"Brigard... It's a war... If she isn't here yet, she will be soon.",GALATH
STR_DIALOGS_DESERT_AP_D4_BRIGARD_6,texts_DIALOGS,Tsk...,BRIGARD
STR_DIALOGS_DESERT_AP_D4_GALATH_7,texts_DIALOGS,"The only thing that comforts me is that you fell first. So, what was it that happened to you?",GALATH
STR_DIALOGS_DESERT_AP_D5_BRIGARD_1,texts_DIALOGS,...,BRIGARD
STR_DIALOGS_DESERT_AP_D5_GALATH_2,texts_DIALOGS,Wait._100_ Those bodies..._500_ You aren't dead?!,GALATH
STR_DIALOGS_DESERT_AP_D5_GALATH_3,texts_DIALOGS,"Damn Brigard! Always trying to be the better one, even in the afterlife. Time to fix this problem.",GALATH
STR_DIALOGS_DESERT_AP_D5_BRIGARD_4,texts_DIALOGS,"Wait, Galath. There's no need for fighting. We're all searching for the same thing.",BRIGARD
STR_DIALOGS_DESERT_AP_D6_GALATH_1,texts_DIALOGS,"What I'm searching for is right in front of me. This moment was snatched away from me in battle, but don't think I plan on wasting a second chance.",GALATH
STR_DIALOGS_DESERT_AP_D7_GALATH_1,texts_DIALOGS,Soldiers!_200_ Attack!,GALATH
STR_DIALOGS_DESERT_AP_D8_ADAMONT_1,texts_DIALOGS,General Brigard!,ADAMONT
STR_DIALOGS_DESERT_AP_D8_BRIGARD_2,texts_DIALOGS,"Stay back, Adamont. We will handle this.",BRIGARD
STR_DIALOGS_DESERT_AP_D9_GALATH_1,texts_DIALOGS,Enough!,GALATH
STR_DIALOGS_DESERT_AP_D9_GALATH_2,texts_DIALOGS,"So it's true what they say about the energy this world holds. Winning this battle means nothing, Brigard.",GALATH
STR_DIALOGS_DESERT_AP_D9_GALATH_3,texts_DIALOGS,"Fall back, soldiers!_100_ Best keep your eyes peeled, I won't abandon my prey so easily.",GALATH
STR_DIALOGS_DESERT_AP_D9_BRIGARD_4,texts_DIALOGS,...,BRIGARD
STR_DIALOGS_DESERT_AP_D10_ADAMONT_1,texts_DIALOGS,Dadelm's General is dead._100_ Perhaps all is not lost after all.,ADAMONT
STR_DIALOGS_DESERT_AP_D10_BRIGARD_2,texts_DIALOGS,"I don't know, Adamont. Zarga's forces have been practically halved. Even if Galath has fallen, winning this war will not be easy for them.",BRIGARD
STR_DIALOGS_DESERT_AP_D11_BRIGARD_1,texts_DIALOGS,"(Please, Riva... Survive)",BRIGARD
STR_DIALOGS_DESERT_AP_D12_BRIGARD_1,texts_DIALOGS,We shall speak at the citadel and think of something.,BRIGARD
STR_DIALOGS_DESERT_AP_D12_BRIGARD_2,texts_DIALOGS,"Well done, soldier!",BRIGARD
STR_DIALOGS_DESERT_AP_D12_BRIGARD_3,texts_DIALOGS,We're leaving.,BRIGARD
STR_DIALOGS_DESERT_AP_D12_ADAMONT_4,texts_DIALOGS,"Yes, General!",ADAMONT
STR_DIALOGS_DESERT_AP_D13_ADAMONT_1,texts_DIALOGS,You heard the General!_100_  Fall behind and I'll kick you there myself. March!,ADAMONT
STR_DIALOGS_PLAINS3_RESCUE_D1_SOLDIER_1,texts_DIALOGS,Get back! Don't come any closer! I know what you're trying to do!,SOLDIER
STR_DIALOGS_PLAINS3_RESCUE_D2_EUDER_1,texts_DIALOGS,"We heroes always arrive at the last second, have no fear!",EUDER
STR_DIALOGS_PLAINS3_RESCUE_D3_VALKIRIE1_1,texts_DIALOGS,Wait! You weren't going to intervene... were you?,VALKIRIE1
STR_DIALOGS_PLAINS3_RESCUE_D3_VALKIRIE2_2,texts_DIALOGS,"You heard Liandris. These beings are not part of this, nor were they brought by us. We cannot ignore them any longer.",VALKIRIE2
STR_DIALOGS_PLAINS3_RESCUE_D4_VALKIRIE2_1,texts_DIALOGS,"It hasn't touched him, but he's suffered a fall. Take him to the city quickly, he will recover.",VALKIRIE2
STR_DIALOGS_PLAINS3_RESCUE_D4_EUDER_2,texts_DIALOGS,But of course...,EUDER
STR_DIALOGS_PLAINS3_RESCUE_D4_VALKIRIE2_3,texts_DIALOGS,...,VALKIRIE2
STR_DIALOGS_PLAINS3_RESCUE_D4_EUDER_4,texts_DIALOGS,Erm... Are you alright?,EUDER
STR_DIALOGS_PLAINS3_RESCUE_D4_VALKIRIE2_5,texts_DIALOGS,...ng...,VALKIRIE2
STR_DIALOGS_PLAINS3_RESCUE_D5_EUDER_1,texts_DIALOGS,Is it something I said?,EUDER
STR_DIALOGS_PLAINS3_RESCUE_D5_VALKIRIE1_2,texts_DIALOGS,Sangrigor! What's happening?!,VALKIRIE1
STR_DIALOGS_PLAINS3_RESCUE_D5_SANGRIGOR_3,texts_DIALOGS,WHAT'S HAPP...,SANGRIGOR
STR_DIALOGS_PLAINS3_RESCUE_D6_VALKIRIE1_1,texts_DIALOGS,Sangrigor!,VALKIRIE1
STR_DIALOGS_PLAINS3_RESCUE_D6_SANGRIGOR_2,texts_DIALOGS,AAAH!,SANGRIGOR
STR_DIALOGS_PLAINS3_RESCUE_D7_VALKIRIE1_1,texts_DIALOGS,Wait!,VALKIRIE1
STR_DIALOGS_PLAINS3_RESCUE_D7_VALKIRIE1_2,texts_DIALOGS,"(Sangrigor... Hmm, I don't see that parasite anywhere either. I must tell Liandris)",VALKIRIE1
STR_DIALOGS_PLAINS3_RESCUE_D8_EUDER_1,texts_DIALOGS,"Wow, I don't normally have that effect on people...",EUDER
STR_DIALOGS_PLAINS3_RESCUE_D8_EUDER_2,texts_DIALOGS,"What exactly just happened? Because, if you know, I'd quite like to be made aware.",EUDER
STR_DIALOGS_PLAINS3_RESCUE_D8_EUDER_3,texts_DIALOGS,Oh! I nearly forgot! I need to take him to the city. That old owl will know what to do.,EUDER
STR_DIALOGS_PLAINS3_RESCUE_D8_EUDER_4,texts_DIALOGS,"Aw, I'm missing out on all the fun. Captain's duties, I guess. I'll leave you to carry on. Be good.",EUDER
STR_DIALOGS_PLAINS3_RESCUE_D8_EUDER_5,texts_DIALOGS,Giddy up!,EUDER
STR_DIALOGS_PLAINS3_DV_D1_SANGRIGOR_1,texts_DIALOGS,"Come on, soldier... Don't make this difficult.",SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D1_SANGRIGOR_2,texts_DIALOGS,How can you defy your own general? Are you no longer part of that army you so strive to save?,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D1_SANGRIGOR_3,texts_DIALOGS,"As you wish, I'll do myself. Be still while I free you of this suffering.",SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D2_SANGRIGOR_1,texts_DIALOGS,Tsk...,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D2_SANGRIGOR_2,texts_DIALOGS,"You're more resistant than the rest but, for me, you're no more than a worm trying to escape an apple.",SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D2_SANGRIGOR_3,texts_DIALOGS,This ends now.,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D3_SANGRIGOR_1,texts_DIALOGS,Liandris!,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D3_SANGRIGOR_2,texts_DIALOGS,"Liandris, help me to trap that soldier. His strength threatens our plans.",SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D3_LIANDRIS_3,texts_DIALOGS,Sangrigor? What are you talking about? What are you doing?,LIANDRIS
STR_DIALOGS_PLAINS3_DV_D3_SANGRIGOR_4,texts_DIALOGS,We must spread the Dark Plague to every corner of this world. That is our purpose.,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D3_LIANDRIS_5,texts_DIALOGS,"Sangrigor, that's not you talking, it's one of the parasites.",LIANDRIS
STR_DIALOGS_PLAINS3_DV_D3_LIANDRIS_6,texts_DIALOGS,Listen to me closely.,LIANDRIS
STR_DIALOGS_PLAINS3_DV_D3_SANGRIGOR_7,texts_DIALOGS,"I see... You don't understand anything either, just like the others.",SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D3_LIANDRIS_8,texts_DIALOGS,What...?,LIANDRIS
STR_DIALOGS_PLAINS3_DV_D3_SANGRIGOR_9,texts_DIALOGS,You think it's a parasite that's controlling me?_300_ That I'm doing this because I'm a puppet?,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D3_SANGRIGOR_10,texts_DIALOGS,Ahahaha! You are funny...,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D4_LIANDRIS_1,texts_DIALOGS,The parasite...,LIANDRIS
STR_DIALOGS_PLAINS3_DV_D4_SANGRIGOR_2,texts_DIALOGS,"Quickly, Liandris! Take it! He will show you the truth! Do it!",SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D4_LIANDRIS_3,texts_DIALOGS,You have gone too far. I can no longer ask for mercy on you.,LIANDRIS
STR_DIALOGS_PLAINS3_DV_D4_SANGRIGOR_4,texts_DIALOGS,"I thought you would listen to me, but I won't give up until I break your chains.",SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D4_SANGRIGOR_5,texts_DIALOGS,I'll be back for all of you.,SANGRIGOR
STR_DIALOGS_PLAINS3_DV_D5_LIANDRIS_1,texts_DIALOGS,Sangrigor!,LIANDRIS
STR_DIALOGS_PLAINS3_DV_D6_HAFINSOLDIER_1,texts_DIALOGS,Ah! There you are!,HAFINSOLDIER
STR_DIALOGS_PLAINS3_DV_D6_HAFINSOLDIER_2,texts_DIALOGS,By the Gods! What on Terragaya has happened here?,HAFINSOLDIER
STR_DIALOGS_PLAINS3_DV_D6_HAFINSOLDIER_3,texts_DIALOGS,Are they victims of the infection?,HAFINSOLDIER
STR_DIALOGS_PLAINS3_DV_D6_HAFINSOLDIER_4,texts_DIALOGS,"Quick, soldier, we must get back to Hafin. Jivan is preparing the final stages of his curative spell.  Let's take them to him.",HAFINSOLDIER
STR_DIALOGS_GARTUA_WEAPON_ACOLYTE_FIRE_1,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_ACOLYTE_FIRE_1,
STR_DIALOGS_GARTUA_WEAPON_ACOLYTE_FIRE_2,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_ACOLYTE_FIRE_2,
STR_DIALOGS_GARTUA_WEAPON_BLINDING_BOMB_1,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_BLINDING_BOMB_1,
STR_DIALOGS_GARTUA_WEAPON_BLINDING_BOMB_2,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_BLINDING_BOMB_2,
STR_DIALOGS_GARTUA_WEAPON_ELECTRIC_ESSENCE_1,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_ELECTRIC_ESSENCE_1,
STR_DIALOGS_GARTUA_WEAPON_ELECTRIC_ESSENCE_2,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_ELECTRIC_ESSENCE_2,
STR_DIALOGS_GARTUA_WEAPON_KOBOLD_AXE_1,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_KOBOLD_AXE_1,
STR_DIALOGS_GARTUA_WEAPON_KOBOLD_AXE_2,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_KOBOLD_AXE_2,
STR_DIALOGS_GARTUA_WEAPON_KOBOLD_AXE_3,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_KOBOLD_AXE_3,
STR_DIALOGS_GARTUA_WEAPON_NOMAD_KNIFE_1,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_NOMAD_KNIFE_1,
STR_DIALOGS_GARTUA_WEAPON_NOMAD_KNIFE_2,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_NOMAD_KNIFE_2,
STR_DIALOGS_GARTUA_WEAPON_POISON_KNIFE_1,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_POISON_KNIFE_1,
STR_DIALOGS_GARTUA_WEAPON_POISON_KNIFE_2,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_POISON_KNIFE_2,
STR_DIALOGS_GARTUA_WEAPON_THUNDER_LANCE_1,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_THUNDER_LANCE_1,
STR_DIALOGS_GARTUA_WEAPON_THUNDER_LANCE_2,texts_DIALOGS,STR_DIALOGS_GARTUA_WEAPON_THUNDER_LANCE_2,
STR_DIALOGS_CROMACHIEF_AP_INTRO_1_1,texts_DIALOGS,"To activate the orb, think of someone who has ample knowledge of the power you call 'magic'.",
STR_DIALOGS_CROMACHIEF_AP_INTRO_2_1,texts_DIALOGS,"Go on, use the <color=OBJ>Electric Orb with the generator</color> to restore power to the portal. That crystal up there. Then jump onto the transporter's beacon and activate it to travel to the Floating Module.",
STR_DIALOGS_CROMACHIEF_AAF_INTRO_1_1,texts_DIALOGS,My sincerest thanks. My people will always be in your debt. We will never forget this.,
STR_DIALOGS_SCRIBLES_DESERT_INTRO_1_1,texts_DIALOGS,"My goodness, it's hot! An old Kobold like me simply melts in this climate. I can't stop panting.",
STR_DIALOGS_SCRIBLES_DESERT_INTRO_1_2,texts_DIALOGS,"Is that you, tin man? Of course it is.",
STR_DIALOGS_SCRIBLES_DESERT_INTRO_1_3,texts_DIALOGS,"You've arrived just as I was leaving, so I can't accompany you beyond this point. I don't think I'll be back in the desert, unless I bring my caravan.",
STR_DIALOGS_SCRIBLES_DESERT_INTRO_1_4,texts_DIALOGS,"Luckily for you, I've sketched out the route that I took on my way here. You can take a look in my shop, yes? Perhaps we've travelled different paths.",
STR_DIALOGS_SCRIBLES_SEWER_INTRO_1_1,texts_DIALOGS,Who would've thought that there was an entire labyrinth under Hafin?,
STR_DIALOGS_SCRIBLES_SEWER_INTRO_1_2,texts_DIALOGS,"Don't you just feel like a crocodile's going to appear at any moment? Ahaha... ha... cough, cough, it was a joke.",
STR_DIALOGS_SCRIBLES_SEWER_INTRO_1_3,texts_DIALOGS,"Anyway, let's not take up more of each other's time, yes? I'll leave you to be on your way, I'll be mapping out all of this. You can come and see my progress in my shop, if you'd like.",
STR_DIALOGS_SCRIBLES_SEWER_OUTRO_1_1,texts_DIALOGS,"Until next time, tin man!",
STR_DIALOGS_SCRIBLES_SWAMP_INTRO_1_1,texts_DIALOGS,Yes! This old dog still has a good nose. How did you think I got around all that venom?,
STR_DIALOGS_SCRIBLES_SWAMP_INTRO_1_2,texts_DIALOGS,"Of course I'm not talking to myself. I'm talking to you, tin man. You know? I've stopped being surprised at you turning up. You have the same adventurous spirit I did at your age. Well... and at mine.",
STR_DIALOGS_SCRIBLES_SWAMP_INTRO_1_3,texts_DIALOGS,"Don't tell me, I'll guess, yes? You're looking for... New maps! Say no more. You'll find everything you need in my shop, yes?",
STR_DIALOGS_SCRIBLES_TOWN_BRIDGE_INTRO_1_1,texts_DIALOGS,"I'll never confuse your armour with another tin man's, yes?",
STR_DIALOGS_SCRIBLES_TOWN_BRIDGE_INTRO_1_2,texts_DIALOGS,"Don't worry, I always keep several copies of all my maps. I shall keep them until you decide you're interested.",
