offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS025.DAT:7:31,AREAS025.DAT,7,31,"[14][02][02]""Nope! Not a chance![02]Look, it's nothing[01]personal, but sailing[01]is a man's job![02]A sailor needs to be[01]brave, determined,[01]and strong...""",136,[14][02]
AREAS025.DAT:7:32,AREAS025.DAT,7,32,"[0C][03][14][05][06]""[0D]Exactly![0E][0F][03]""",20,
AREAS025.DAT:7:33,AREAS025.DAT,7,33,"[0C][05][14][05][06]""Whew! Haaaaa![01]We meet again, eh?[02]After you defeated[01]me the second time,[02]I wandered the world[01]until I came here,[02]where I became a[01]sailor!""",144,
AREAS025.DAT:7:34,AREAS025.DAT,7,34,"[0C][05][14][05][06]""A sailor is a man's[01]man! It's not a job[01]for the weak![02]Only a [05][02]real man[06][01]can become a sailor![02]And now I'm gonna[01]show you exactly[02]what a real man can[01]do!""",160,
AREAS025.DAT:7:35,AREAS025.DAT,7,35,"[14][02][02]""You friends of his[01]or something?[02]He came here a little[01]while ago...[02]We gave him a job[01]cleaning the ship.""",110,[14][02]
AREAS025.DAT:7:36,AREAS025.DAT,7,36,"[0C][06][14][C4]@""Hey. You there.""",23,
AREAS025.DAT:7:37,AREAS025.DAT,7,37,"[0C][06][14][C4]@""You were just[01]talking about how a[02]sailor has to be[01]strong.[02]If we take him out,[01]will that be proof[02]enough that we're[01]strong?""",131,
AREAS025.DAT:7:38,AREAS025.DAT,7,38,"[14][02][02]""Huh?[0B] Ummm...[01]Ahhh...""",27,[14][02]
AREAS025.DAT:7:39,AREAS025.DAT,7,39,"[0C][03][14][06][06]""Gack!""",13,
AREAS025.DAT:7:40,AREAS025.DAT,7,40,"[0C][06][14][C4]@""...[0B]...[0B]Well?""",21,
AREAS025.DAT:7:41,AREAS025.DAT,7,41,"[14][02][02]""Well...[0B]That's not[01]exactly what I had[01]in mind...[02]See, I'm talking[01]about more like[01]physical strength...[02]Like what if we run[01]into pirates, and[02]you have to fight[01]while on the masts[01]or something?[02]Think you can do[01]that?""",220,[14][02]
AREAS025.DAT:7:42,AREAS025.DAT,7,42,"[14][C1]@""Um, all right. I'll[01]do it.""",32,[14][C1]
AREAS025.DAT:7:43,AREAS025.DAT,7,43,"[14][02][02]""Um...[0B]...[02]OK, OK, you've made[01]your point. I can see[01]how strong you are.""",77,[14][02]
AREAS025.DAT:7:44,AREAS025.DAT,7,44,"[14][02][02]""But I still don't[01]think you can handle[01]the open sea.[02]I mean, you don't[01]know what it's[01]like...""",99,[14][02]
AREAS025.DAT:7:45,AREAS025.DAT,7,45,"[14][87]E""Then show us! We'll[01]do anything![02]Don't worry--whatever[01]it is, we can handle[01]it!""",85,[14][87]
AREAS025.DAT:7:46,AREAS025.DAT,7,46,"[14][02][02]""Well...If you say[01]so...[02]I know a way I can[01]show you what it's[01]like on a ship...""",85,[14][02]
AREAS025.DAT:7:47,AREAS025.DAT,7,47,"[14][02][02]""But I'm warning you,[01]it ain't pretty![02]Don't say I didn't[01]warn you!""",72,[14][02]
AREAS025.DAT:7:48,AREAS025.DAT,7,48,"[14][02][02]""All right then, come[01]talk to me when you[01]think you're ready.[02]I'd quit now if I[01]was you, though...""",103,[14][02]
AREAS025.DAT:7:49,AREAS025.DAT,7,49,"[14][02][02]""What? You still want[01]to go through with[01]it?""[12]",50,[14][02]
AREAS025.DAT:7:50,AREAS025.DAT,7,50,"[14][02][02]""Like I said, I'd[01]quit now if I was[01]you...""",47,[14][02]
AREAS025.DAT:7:52,AREAS025.DAT,7,52,"""You certainly won't see me[01]trying to get onto a ship[01]like that!""",66,
AREAS025.DAT:7:53,AREAS025.DAT,7,53,"""When I grow up, I wanna be[01]a sailor!""",39,
AREAS025.DAT:7:54,AREAS025.DAT,7,54,"""Why can't women sail on[01]ships?[02]Hmmm...Good question. I[01]guess it's just an old[01]tradition.""",91,
AREAS025.DAT:7:55,AREAS025.DAT,7,55,"""A test to let you on board[01]the ship?[02]Yes, they do that for[01]everyone who wants to[01]sail with them.""",99,
AREAS025.DAT:7:56,AREAS025.DAT,7,56,"""Well, have you convinced[01]them to let you on board[01]their ship?""",64,
AREAS025.DAT:7:57,AREAS025.DAT,7,57,"[14][02][02]""So you still want[01]to go through with[01]this, eh?[02]I figured you would.""",73,[14][02]
AREAS025.DAT:7:58,AREAS025.DAT,7,58,"[14][02][02]""All right then...[02]Come with me.""",37,[14][02]
AREAS025.DAT:7:59,AREAS025.DAT,7,59,"[14][C2]@""I wonder how [04][01][01]and [04][04] are[01]doing...""",41,[14][C2]
AREAS025.DAT:7:60,AREAS025.DAT,7,60,"[14][C2]@""Maybe we should go[01]check on them...""",41,[14][C2]
AREAS025.DAT:7:61,AREAS025.DAT,7,61,"""I heard a lot of strange[01]noises coming from that[02]ship there during the[01]night...[02]What could they have been[01]doing there?""",121,
AREAS025.DAT:7:62,AREAS025.DAT,7,62,"""This sea stretches out in[01]all directions.[02]Then, at the edges, it[01]turns into the Sea of Mud.""",94,
AREAS025.DAT:7:63,AREAS025.DAT,7,63,"""You know those three[01]fellows who were drinking[01]here the other day?[02]Their names are Zig, Kryrik,[01]and Iggy. They're brothers,[01]and they're all sailors.""",151,
AREAS025.DAT:7:64,AREAS025.DAT,7,64,"[14][02][02]""Those girls are[01]tougher than I[01]thought![02]They made it through[01]the whole night.""",83,[14][02]
AREAS025.DAT:7:66,AREAS025.DAT,7,66,"[0C][06][14][C2]@""You're looking a[01]little pale there,[01]Captain.[02]You all right?""",67,
AREAS025.DAT:7:67,AREAS025.DAT,7,67,"[14][88][07]""I...[0B]I'm fine!""",20,[14][88]
AREAS025.DAT:7:68,AREAS025.DAT,7,68,"[0C][06][14][82]B""Well, I must say[01]I'm impressed.[02]You're strong...[01]You're brave...[02]You girls are really[01]something!""",104,
AREAS025.DAT:7:70,AREAS025.DAT,7,70,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:71,AREAS025.DAT,7,71,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:72,AREAS025.DAT,7,72,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:73,AREAS025.DAT,7,73,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:74,AREAS025.DAT,7,74,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:75,AREAS025.DAT,7,75,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:76,AREAS025.DAT,7,76,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:77,AREAS025.DAT,7,77,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:78,AREAS025.DAT,7,78,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:79,AREAS025.DAT,7,79,"[14][02][02]""All right, all[01]right--you win.[02]I thought you'd give[01]up if you had to[02]spend the night in[01]the hold, but...""",110,[14][02]
AREAS025.DAT:7:80,AREAS025.DAT,7,80,"[0C][06][14][C1]@""You mean...?""",20,
AREAS025.DAT:7:81,AREAS025.DAT,7,81,"[14][02][02]""Yeah...If you're[01]that determined,[02]there's no way I can[01]say no--tradition or[01]no tradition!""",95,[14][02]
AREAS025.DAT:7:82,AREAS025.DAT,7,82,"[14][02][02]""Let me know when[01]you're ready to go,[01]and we'll set sail.""",62,[14][02]
AREAS025.DAT:7:83,AREAS025.DAT,7,83,"[14][02][02]""Ready to go?""[12][01][0C][82]Yes[01]No",28,[14][02]
AREAS025.DAT:7:84,AREAS025.DAT,7,84,"[14][02][02]""Well, come back when[01]you're ready, then.""",46,[14][02]
AREAS025.DAT:7:87,AREAS025.DAT,7,87,"[14][02][02]""All right then,[01]let's get going!""",38,[14][02]
AREAS025.DAT:7:88,AREAS025.DAT,7,88,"[14][02][02]""Iggy! Kryrik![01]Hoist sail!""",31,[14][02]
AREAS025.DAT:7:89,AREAS025.DAT,7,89,"[14][02][02]""There, you see?[02]Give it up, girl![01]You're just wasting[01]your time!""",70,[14][02]
AREAS025.DAT:7:90,AREAS025.DAT,7,90,"[14][02][02]""There! That should[01]teach her a lesson.""",44,[14][02]
AREAS025.DAT:7:91,AREAS025.DAT,7,91,"[14][02][02]""What? You want to[01]try again?""[12][02][0C][82]Yes[01]No",44,[14][02]
AREAS025.DAT:7:92,AREAS025.DAT,7,92,"[14][02][02]""That's what I[01]thought...I'd quit[01]if I was you, girl!""",58,[14][02]
AREAS025.DAT:7:93,AREAS025.DAT,7,93,"[14][02][02]""All right, if you[01]insist...Iggy, get[01]ready!""",49,[14][02]
AREAS025.DAT:7:96,AREAS025.DAT,7,96,"[14][02][02]""What? You want to[01]use the ship?""[12][03][0C][82]Yes[01]No",47,[14][02]
AREAS025.DAT:7:99,AREAS025.DAT,7,99,"""It may be old, but it sure[01]is pretty, ain't it?""",50,
AREAS025.DAT:7:101,AREAS025.DAT,7,101,"""I'm sorry, but if you want[01]to buy something, please[01]use the counter.""",71,
AREAS025.DAT:7:102,AREAS025.DAT,7,102,You've got to go check on[01][04][01] and [04][04]!,37,
AREAS025.DAT:7:138,AREAS025.DAT,7,138,Megaphone,10,
AREAS025.DAT:7:139,AREAS025.DAT,7,139,Megaphone,10,
AREAS025.DAT:7:140,AREAS025.DAT,7,140,SpiritBlast,12,
AREAS025.DAT:7:142,AREAS025.DAT,7,142,Disembowel,11,
AREAD026.DAT:10:2,AREAD026.DAT,10,2,"[0C][06][14][C6]@""What...[0B]What be ye[01]doing in this place?""",47,
AREAD026.DAT:10:4,AREAD026.DAT,10,4,"[0C][05][14][01][01]""They say a dragon or[01]something's supposed[01]to appear tonight...[0B][02]So we were told to[01]watch this area.""",107,
AREAD026.DAT:10:6,AREAD026.DAT,10,6,"[0C][05][14][01][01]""That's right--and[01]not just any dragon,[01]either![02]They say it's the[01]legendary Dragon of[01]Doom,[02]which will bring[01]ruin to the Empire!""",135,
AREAD026.DAT:10:7,AREAD026.DAT,10,7,"[0C][06][14][C6]@""And...What be thy[01]design for this[01]dragon?""",49,
AREAD026.DAT:10:9,AREAD026.DAT,10,9,"[0C][06][14][82]B""Thou believest thou[01]can do such a thing?[02]Thou art but mere[01]mortals.""",75,
AREAD026.DAT:10:10,AREAD026.DAT,10,10,"[0C][02][14][C6]@""Thou dost not ken[01]the power of that[02]which you would[01]destroy.[02]This be a dragon.""",86,
AREAD026.DAT:10:11,AREAD026.DAT,10,11,"[0C][03][14][C6]@""A dragon 'tis[01]force of nature[01]unto itself.[02]Thou mayest as well[01]seek to fight a[02]volcano or the[01]very earth itself![02]Dragons doth give[01]birth to thy kind,[02]grant thee life,[01]and verily taketh[01]it away.[02]They are to thee[01]as thou art to an[01]insect.[02]In thy terms...[0B]""",261,
AREAD026.DAT:10:12,AREAD026.DAT,10,12,"[14][C6]@""They art gods.""",20,[14][C6]
AREAD026.DAT:10:13,AREAD026.DAT,10,13,"[0C][03][14][C6]@""...[0B]Wouldst thou[01]fight a god?""",37,
AREAD026.DAT:10:14,AREAD026.DAT,10,14,"[14][83]C""'Tis as I thought...[02]It is not the nature[01]of mortals to change[01]their ways...[0B]""",83,[14][83]
AREAS026.DAT:8:0,AREAS026.DAT,8,0,"""We get the power we need[01]to operate this lift from[01]all the windmills.""",72,
AREAS026.DAT:8:1,AREAS026.DAT,8,1,"""We get the power we need[01]to operate this lift from[01]all the windmills.""",72,
AREAS026.DAT:8:2,AREAS026.DAT,8,2,"""Quite a view, isn't it?[02]If you're lucky, you might[01]even see the Wind Dragon[01]flying from here.""",96,
AREAS026.DAT:8:3,AREAS026.DAT,8,3,"""Don't people get scared[01]living so high up?""",45,
AREAS026.DAT:8:4,AREAS026.DAT,8,4,"""We Wyndians are not afraid[01]of height.[02]On the contrary, we love[01]high places.""",78,
AREAS026.DAT:8:5,AREAS026.DAT,8,5,"""I ain't afraid of[01]heights!""",29,
AREAS026.DAT:8:6,AREAS026.DAT,8,6,"""This is the dungeon.[01]There's not much of[01]interest here to see.""",65,
AREAS026.DAT:8:7,AREAS026.DAT,8,7,"""Ah, Princess Elina![02]And Princess [04][01]![02]They are both so[01]beautiful![02]What would I do if both of[01]them were to profess their[01]love for me?[02]How could I choose between[01]them!?""",168,
AREAS026.DAT:8:8,AREAS026.DAT,8,8,"""I'm sorry, but ordinary[01]citizens are not allowed[01]past this point.""",68,
AREAS026.DAT:8:9,AREAS026.DAT,8,9,"""I'm sorry, but ordinary...[02]...Princess [04][01]!?""",46,
AREAS026.DAT:8:10,AREAS026.DAT,8,10,"""Orinary citizens are[01]not...[0B]Huh?[02]Princess [04][01]!""",48,
AREAS026.DAT:8:11,AREAS026.DAT,8,11,"""It's good to have you[01]back, Princess [04][01]!""",43,
AREAS026.DAT:8:12,AREAS026.DAT,8,12,"""Welcome home, Princess[01][04][01]!""",29,
AREAS026.DAT:8:13,AREAS026.DAT,8,13,"""The King is waiting for[01]you.""",31,
AREAS026.DAT:8:14,AREAS026.DAT,8,14,"""Everyone has been worried[01]about you.""",39,
AREAS026.DAT:8:15,AREAS026.DAT,8,15,"""His Majesty the King, as[01]well as all of us, was[02]eagerly awaiting the[01]Princess' safe return.""",94,
AREAS026.DAT:8:16,AREAS026.DAT,8,16,"""I'm so glad the Princess[01]is back!""",36,
AREAS026.DAT:8:17,AREAS026.DAT,8,17,"""This is the King's[01]audience chamber.[01]Please withdraw.""",56,
AREAS026.DAT:8:18,AREAS026.DAT,8,18,"""It...[0B]It's Princess[01][04][01]!""",26,
AREAS026.DAT:8:19,AREAS026.DAT,8,19,"""Go on in,[01]Princess--you[02]can see the King anytime!""",52,
AREAS026.DAT:8:20,AREAS026.DAT,8,20,"""Who are you?""",15,
AREAS026.DAT:8:21,AREAS026.DAT,8,21,"""Princess [04][01]! We[01]weren't aware you'd[01]returned!""",48,
AREAS026.DAT:8:22,AREAS026.DAT,8,22,"""Does this mean Princess[01]Elina isn't coming back?""",51,
AREAS026.DAT:8:23,AREAS026.DAT,8,23,"""Nothing to report!""",21,
AREAS026.DAT:8:24,AREAS026.DAT,8,24,"""Strategy sessions were[01]held every day here during[01]the war.[02]I'm just glad the war's[01]over with! I hope we[01]never have another one!""",130,
AREAS026.DAT:8:25,AREAS026.DAT,8,25,"""No one can pass this point[01]without permission from the[01]King.""",63,
AREAS026.DAT:8:26,AREAS026.DAT,8,26,"[0C][04][14][80]@""I didn't know what[01]to think when I[01]received word from[02]Ludia that you'd[01]been captured.""",93,
AREAS026.DAT:8:27,AREAS026.DAT,8,27,"[0C][04][14][80]@""What was I supposed[01]to think?[02]My daughter goes out[01]in search of her[01]missing sister,[02]only to be caught[01]trespassing in enemy[01]territory...[02]How did this happen?""",164,
AREAS026.DAT:8:28,AREAS026.DAT,8,28,"[0C][06][14][C2]@""I beg your[01]forgiveness,[01]Majesty.[02]It's all my fault.[01]If it hadn't been[01]for me...""",87,
AREAS026.DAT:8:30,AREAS026.DAT,8,30,"[0C][04][14][80]@""As you have probably[01]discovered for[01]yourself,[02]our neighbor and[01]supposed ally[01]Ludia is more worried[02]about their relations[01]with the Empire than[02]in helping me search[01]for my daughter.""",187,
AREAS026.DAT:8:32,AREAS026.DAT,8,32,"[0C][04][14][80]@""So, what do you[01]intend to do now?[02]Sooner or later, the[01]Ludians are bound to[02]discover you are[01]here.[02]We will of course do[01]everything we can to[01]protect you...""",163,
AREAS026.DAT:8:35,AREAS026.DAT,8,35,"[0C][06][14][80]@""I see...But...[02]Even though I am king[01]of Wyndia, I have no[02]control over the[01]dragon...You know[01]that.""",106,
AREAS026.DAT:8:37,AREAS026.DAT,8,37,"[0C][06][14][80]@""Hmmm...I see...[01]Very well.[02]Go to the woods east[01]of here.[02]There, you will find[01]the [05][02]Oracle of Wind[06],[02]a priestess who[01]serves the Wind[01]Dragon.""",148,
AREAS026.DAT:8:38,AREAS026.DAT,8,38,"[0C][06][14][80]@""I shall inform her[01]you are coming.[02]Rest tonight--you can[01]begin your journey in[01]the morning.""",99,
AREAS026.DAT:8:39,AREAS026.DAT,8,39,"[14][80]@""The Oracle lives in[01]the forest to the[01]east of Wyndia.[02]Don't worry--should[01]the Ludians enquire[01]about you,[02]we will think of[01]something to distract[01]them.""",155,[14][80]
AREAS026.DAT:8:40,AREAS026.DAT,8,40,"""The King has been put into[01]a most difficult position...[02]On the one hand, he has to[01]protect his daughter,[01]Princess [04][01],[02]and on the other he has[01]to maintain our relations[01]with Ludia.""",182,
AREAS026.DAT:8:41,AREAS026.DAT,8,41,"""I pity the poor King...[02]Although he is concerned[01]about Princess Elina more[01]than anyone,[02]he does not discuss the[01]matter with anyone in[01]public.[02]It breaks my heart to[01]look at him...""",181,
AREAS026.DAT:8:43,AREAS026.DAT,8,43,"""The [09][07][05] is an[01]ancient holy relic, needed[01]to enter the Tower of Wind,[02]which is sacred to the[01]Wind Dragon.[02]It is kept in a safe place[01][05][02]beneath the castle[06].""",157,
AREAS026.DAT:8:44,AREAS026.DAT,8,44,"""P'ung Ryong, the Wind[01]Dragon, is unusual among[01]his kind in that he still[02]interacts with mortals and[01]speaks to them from time[01]to time.""",136,
AREAS026.DAT:8:46,AREAS026.DAT,8,46,"""I was told you'd be[01]coming. Good luck!""",41,
AREAS026.DAT:8:47,AREAS026.DAT,8,47,"""I hear the Tower of Wind[01]is even higher than the[01]castle![02]I'd love to go there,[01]just once!""",92,
AREAS026.DAT:8:48,AREAS026.DAT,8,48,"""The Oracle of Wind has[01]lived in the Kasq Woods[02]for as long as anyone can[01]remember...[02]She hardly ever leaves[01]except to speak with the[01]Wind Dragon.""",148,
AREAS026.DAT:8:50,AREAS026.DAT,8,50,"""We have heard reports that[01]Ludian troops have been[01]seen near the castle.[02]You must hurry, before they[01]find out you are here!""",126,
AREAS026.DAT:8:51,AREAS026.DAT,8,51,"""The last time the Oracle[01]came to the castle was when[01]Princess [04][01] was born.""",77,
AREAS026.DAT:8:52,AREAS026.DAT,8,52,"""They say that the only[01]way to see the Wind[01]Dragon close up is to go[02]even higher than the Tower[01]of Wind to the north.[02]But how can anyone do[01]that?""",147,
AREAS026.DAT:8:53,AREAS026.DAT,8,53,"""Princess Elina is engaged[01]to marry the Prince of[01]Ludia...[02]Princess [04][01] is next in[01]line to the throne...[02]Which should I chose--[01]a love that is wrong,[01]or a love that cannot be?""",176,
AREAS026.DAT:8:54,AREAS026.DAT,8,54,"""Wait...If Princess [04][01][01]and I are joined together,[02]that means I will one day[01]be King of Wyndia...[02]Will I be able to handle[01]the responsibility?""",143,
AREAS026.DAT:8:55,AREAS026.DAT,8,55,"""If I marry Princess Elina,[01]that means the entire[02]country of Ludia will be out[01]to get us...[02]Will I be able to protect[01]her from them?""",134,
AREAS026.DAT:8:58,AREAS026.DAT,8,58,"[14][80]@""Hmmm...[02]The other half of the[01]First Emperor, you[01]say?[02]I understand now why[01]both Ludia and the[02]Empire were looking[01]for you![02]You carry a heavy[01]burden...I wish you[01]the best of luck.""",184,[14][80]
